EventId,RequestId,EventDateTime,ServiceId,AgencyId,ChannelId,EventType,Status,ProcessingDurationSeconds,SLAElapsedPercent
EVT017795,REQ007950,2025-12-13 07:38,SVC009,AGY001,CH001,Resolved,Closed,75254,92.15
EVT017796,REQ008730,2025-12-13 07:46,SVC006,AGY005,CH005,Escalated,In Progress,299122,116.47
EVT017797,REQ000603,2025-12-13 08:17,SVC002,AGY001,CH002,Resolved,Resolved,301160,70.74
EVT017798,REQ008185,2025-12-13 08:22,SVC004,AGY002,CH002,Resolved,Resolved,239984,95.00
EVT017799,REQ002992,2025-12-13 08:27,SVC001,AGY003,CH002,Resolved,Resolved,41472,28.12
EVT017800,REQ000907,2025-12-13 08:39,SVC001,AGY003,CH001,Resolved,Resolved,58435,74.51
EVT017801,REQ002566,2025-12-13 09:15,SVC004,AGY002,CH001,Resolved,Resolved,50388,54.84
EVT017802,REQ007670,2025-12-13 09:19,SVC009,AGY001,CH001,Submitted,New,0,0.00
EVT017803,REQ007670,2025-12-13 09:51,SVC009,AGY001,CH001,Assigned,In Progress,1942,1.12
EVT017804,REQ005161,2025-12-13 09:57,SVC007,AGY007,CH001,Resolved,Resolved,135682,79.17
EVT017805,REQ006887,2025-12-13 10:25,SVC006,AGY005,CH001,Submitted,New,0,0.00
EVT017806,REQ000219,2025-12-13 10:29,SVC008,AGY008,CH001,Submitted,New,0,0.00
EVT017807,REQ008524,2025-12-13 11:07,SVC010,AGY006,CH001,Submitted,New,0,0.00
EVT017808,REQ008958,2025-12-13 11:20,SVC004,AGY002,CH002,Submitted,New,0,0.00
EVT017809,REQ006887,2025-12-13 11:30,SVC006,AGY005,CH001,Assigned,In Progress,3912,1.51
EVT017810,REQ001567,2025-12-13 11:51,SVC005,AGY004,CH004,Resolved,Resolved,148897,88.19
EVT017811,REQ006155,2025-12-13 11:54,SVC004,AGY002,CH002,Submitted,New,0,0.00
EVT017812,REQ000219,2025-12-13 12:10,SVC008,AGY008,CH001,Assigned,In Progress,6090,2.35
EVT017813,REQ006155,2025-12-13 12:12,SVC004,AGY002,CH002,Assigned,In Progress,1129,0.44
EVT017814,REQ000195,2025-12-13 12:18,SVC003,AGY006,CH003,Escalated,In Progress,521840,160.00
EVT017815,REQ008958,2025-12-13 12:50,SVC004,AGY002,CH002,Assigned,In Progress,5440,2.10
EVT017816,REQ008524,2025-12-13 13:02,SVC010,AGY006,CH001,Assigned,In Progress,6913,2.67
EVT017817,REQ009863,2025-12-13 13:31,SVC004,AGY002,CH001,StatusChanged,In Progress,62705,37.78
EVT017818,REQ006067,2025-12-13 14:05,SVC003,AGY006,CH002,Resolved,Closed,80138,33.24
EVT017819,REQ007377,2025-12-13 14:06,SVC004,AGY002,CH005,Resolved,Closed,188279,73.10
EVT017820,REQ006166,2025-12-13 14:24,SVC002,AGY001,CH005,Escalated,In Progress,263537,102.62
EVT017821,REQ004401,2025-12-13 14:25,SVC011,AGY002,CH005,Submitted,New,0,0.00
EVT017822,REQ008340,2025-12-13 14:28,SVC006,AGY005,CH005,Escalated,In Progress,270926,107.28
EVT017823,REQ007394,2025-12-13 14:51,SVC009,AGY001,CH001,Submitted,New,0,0.00
EVT017824,REQ007394,2025-12-13 15:41,SVC009,AGY001,CH001,Assigned,In Progress,3023,1.17
EVT017825,REQ004302,2025-12-13 15:46,SVC006,AGY005,CH002,Resolved,Resolved,76820,46.81
EVT017826,REQ004718,2025-12-13 15:59,SVC004,AGY002,CH001,Resolved,Resolved,152954,61.69
EVT017827,REQ004401,2025-12-13 16:03,SVC011,AGY002,CH005,Assigned,In Progress,5885,2.27
EVT017828,REQ008672,2025-12-13 16:04,SVC004,AGY002,CH003,Submitted,New,0,0.00
EVT017829,REQ008672,2025-12-13 16:27,SVC004,AGY002,CH003,Assigned,In Progress,1400,0.54
EVT017830,REQ001097,2025-12-13 16:30,SVC006,AGY005,CH001,Escalated,In Progress,195870,114.07
EVT017831,REQ004805,2025-12-13 16:42,SVC008,AGY008,CH003,Resolved,Closed,150829,60.83
EVT017832,REQ009705,2025-12-13 18:48,SVC005,AGY004,CH002,Escalated,In Progress,107140,43.06
EVT017833,REQ002245,2025-12-13 19:00,SVC003,AGY006,CH002,StatusChanged,In Progress,78438,19.69
EVT017834,REQ009109,2025-12-13 19:06,SVC006,AGY005,CH002,Resolved,Resolved,170810,66.30
EVT017835,REQ004286,2025-12-13 19:08,SVC002,AGY001,CH004,Resolved,Resolved,68739,42.43
EVT017836,REQ003620,2025-12-13 19:16,SVC010,AGY006,CH004,Escalated,In Progress,286891,112.12
EVT017837,REQ008037,2025-12-13 19:18,SVC008,AGY008,CH001,Resolved,Closed,122244,47.94
EVT017838,REQ005939,2025-12-13 19:24,SVC011,AGY002,CH002,Escalated,In Progress,79510,47.88
EVT017839,REQ005054,2025-12-13 19:26,SVC009,AGY001,CH005,Resolved,Resolved,55896,110.39
EVT017840,REQ009894,2025-12-13 19:48,SVC006,AGY005,CH002,Resolved,Resolved,205984,82.06
EVT017841,REQ009677,2025-12-13 19:57,SVC006,AGY005,CH002,Resolved,Resolved,453769,106.69
EVT017842,REQ002043,2025-12-13 20:18,SVC004,AGY002,CH002,Resolved,Closed,76497,154.10
EVT017843,REQ009941,2025-12-13 20:29,SVC001,AGY003,CH002,Resolved,Closed,179343,70.62
EVT017844,REQ000943,2025-12-13 21:17,SVC001,AGY003,CH002,Resolved,Resolved,105950,41.34
EVT017845,REQ007800,2025-12-13 21:42,SVC003,AGY006,CH005,Submitted,New,0,0.00
EVT017846,REQ009727,2025-12-13 23:05,SVC002,AGY001,CH001,Escalated,In Progress,270428,63.71
EVT017847,REQ007800,2025-12-13 23:24,SVC003,AGY006,CH005,Assigned,In Progress,6134,7.10
EVT017848,REQ001305,2025-12-13 23:29,SVC004,AGY002,CH004,Resolved,Resolved,129418,208.19
EVT017849,REQ006858,2025-12-13 23:49,SVC004,AGY002,CH001,Resolved,Resolved,231569,212.90
EVT017850,REQ008744,2025-12-13 23:54,SVC005,AGY004,CH005,Resolved,Resolved,131083,184.84
EVT017851,REQ005706,2025-12-14 00:01,SVC006,AGY005,CH001,Escalated,In Progress,561791,160.00
EVT017852,REQ005254,2025-12-14 00:08,SVC009,AGY001,CH004,Resolved,Closed,260067,102.06
EVT017853,REQ005855,2025-12-14 00:08,SVC003,AGY006,CH001,Resolved,Resolved,110789,118.36
EVT017854,REQ006321,2025-12-14 00:29,SVC006,AGY005,CH002,Resolved,Resolved,111298,45.37
EVT017855,REQ007072,2025-12-14 00:49,SVC004,AGY002,CH002,Escalated,In Progress,224912,88.79
EVT017856,REQ003527,2025-12-14 00:55,SVC008,AGY008,CH003,Resolved,Resolved,263263,103.22
EVT017857,REQ007775,2025-12-14 03:34,SVC011,AGY002,CH004,Resolved,Resolved,126499,76.22
EVT017858,REQ000350,2025-12-14 03:41,SVC008,AGY008,CH001,Resolved,Resolved,205060,79.63
EVT017859,REQ005912,2025-12-14 03:57,SVC003,AGY006,CH001,Resolved,Resolved,206346,82.34
EVT017860,REQ005939,2025-12-14 05:26,SVC011,AGY002,CH002,Resolved,Closed,36071,68.75
EVT017861,REQ000178,2025-12-14 05:42,SVC009,AGY001,CH001,Resolved,Resolved,213252,50.32
EVT017862,REQ000219,2025-12-14 07:53,SVC008,AGY008,CH001,Resolved,Resolved,70950,29.72
EVT017863,REQ009705,2025-12-14 08:19,SVC005,AGY004,CH002,Resolved,Resolved,48646,61.83
EVT017864,REQ008958,2025-12-14 08:27,SVC004,AGY002,CH002,Resolved,Resolved,70580,29.33
EVT017865,REQ007670,2025-12-14 08:33,SVC009,AGY001,CH001,StatusChanged,In Progress,81751,48.43
EVT017866,REQ002326,2025-12-14 08:40,SVC010,AGY006,CH003,Escalated,In Progress,319985,124.39
EVT017867,REQ004401,2025-12-14 09:23,SVC011,AGY002,CH005,Resolved,Resolved,62395,26.34
EVT017868,REQ009291,2025-12-14 09:29,SVC003,AGY006,CH001,Submitted,New,0,0.00
EVT017869,REQ005088,2025-12-14 10:16,SVC002,AGY001,CH005,Submitted,New,0,0.00
EVT017870,REQ007800,2025-12-14 10:35,SVC003,AGY006,CH005,Escalated,In Progress,40250,53.69
EVT017871,REQ009291,2025-12-14 10:57,SVC003,AGY006,CH001,Assigned,In Progress,5324,2.05
EVT017872,REQ002097,2025-12-14 10:59,SVC009,AGY001,CH004,Submitted,New,0,0.00
EVT017873,REQ002786,2025-12-14 11:00,SVC002,AGY001,CH001,Submitted,New,0,0.00
EVT017874,REQ005088,2025-12-14 11:25,SVC002,AGY001,CH005,Assigned,In Progress,4184,2.42
EVT017875,REQ002786,2025-12-14 11:37,SVC002,AGY001,CH001,Assigned,In Progress,2276,0.88
EVT017876,REQ008618,2025-12-14 11:39,SVC003,AGY006,CH003,Submitted,New,0,0.00
EVT017877,REQ002097,2025-12-14 12:06,SVC009,AGY001,CH004,Assigned,In Progress,4045,4.68
EVT017878,REQ009727,2025-12-14 12:52,SVC002,AGY001,CH001,Resolved,Resolved,49565,75.18
EVT017879,REQ008618,2025-12-14 12:55,SVC003,AGY006,CH003,Assigned,In Progress,4615,1.78
EVT017880,REQ007394,2025-12-14 13:12,SVC009,AGY001,CH001,Resolved,Resolved,77437,31.04
EVT017881,REQ006155,2025-12-14 13:45,SVC004,AGY002,CH002,Resolved,Closed,91931,35.90
EVT017882,REQ007800,2025-12-14 13:49,SVC003,AGY006,CH005,Resolved,Closed,11635,67.15
EVT017883,REQ006066,2025-12-14 14:08,SVC003,AGY006,CH003,Submitted,New,0,0.00
EVT017884,REQ005873,2025-12-14 14:10,SVC004,AGY002,CH003,Submitted,New,0,0.00
EVT017885,REQ002097,2025-12-14 14:41,SVC009,AGY001,CH004,Escalated,In Progress,9291,15.44
EVT017886,REQ005873,2025-12-14 14:43,SVC004,AGY002,CH003,Assigned,In Progress,2030,0.78
EVT017887,REQ005059,2025-12-14 15:10,SVC001,AGY003,CH004,Resolved,Closed,263238,103.40
EVT017888,REQ006066,2025-12-14 15:34,SVC003,AGY006,CH003,Assigned,In Progress,5165,1.20
EVT017889,REQ001633,2025-12-14 15:51,SVC010,AGY006,CH002,Submitted,New,0,0.00
EVT017890,REQ001630,2025-12-14 15:54,SVC005,AGY004,CH001,Escalated,In Progress,446480,160.00
EVT017891,REQ008730,2025-12-14 16:00,SVC006,AGY005,CH005,Resolved,Resolved,116021,161.23
EVT017892,REQ001633,2025-12-14 16:22,SVC010,AGY006,CH002,Assigned,In Progress,1905,1.10
EVT017893,REQ002097,2025-12-14 16:45,SVC009,AGY001,CH004,Resolved,Resolved,7423,24.03
EVT017894,REQ006066,2025-12-14 17:42,SVC003,AGY006,CH003,StatusChanged,New,7712,2.98
EVT017895,REQ000663,2025-12-14 17:52,SVC001,AGY003,CH001,Escalated,In Progress,263576,104.39
EVT017896,REQ000195,2025-12-14 18:03,SVC003,AGY006,CH003,Resolved,Resolved,107093,220.00
EVT017897,REQ005627,2025-12-14 18:28,SVC008,AGY008,CH003,Resolved,Closed,198281,76.92
EVT017898,REQ008948,2025-12-14 19:32,SVC009,AGY001,CH001,Resolved,Resolved,197013,76.46
EVT017899,REQ007287,2025-12-14 20:49,SVC008,AGY008,CH002,Submitted,New,0,0.00
EVT017900,REQ007287,2025-12-14 21:27,SVC008,AGY008,CH002,Assigned,In Progress,2298,1.33
EVT017901,REQ001010,2025-12-14 21:33,SVC010,AGY006,CH002,Resolved,Resolved,185961,72.13
EVT017902,REQ001672,2025-12-14 22:32,SVC008,AGY008,CH003,Resolved,Closed,169987,67.45
EVT017903,REQ006565,2025-12-14 22:45,SVC010,AGY006,CH002,Resolved,Closed,206978,81.23
EVT017904,REQ001097,2025-12-15 00:47,SVC006,AGY005,CH001,Resolved,Resolved,116208,181.32
EVT017905,REQ006166,2025-12-15 01:52,SVC002,AGY001,CH005,Resolved,Closed,127671,151.88
EVT017906,REQ003739,2025-12-15 01:55,SVC009,AGY001,CH004,Resolved,Resolved,179812,71.27
EVT017907,REQ009291,2025-12-15 02:58,SVC003,AGY006,CH001,StatusChanged,Pending Citizen,57636,24.29
EVT017908,REQ000131,2025-12-15 03:27,SVC009,AGY001,CH001,Resolved,Closed,235666,91.50
EVT017909,REQ002786,2025-12-15 03:44,SVC002,AGY001,CH001,Resolved,Resolved,57964,23.24
EVT017910,REQ006089,2025-12-15 04:47,SVC002,AGY001,CH005,Resolved,Resolved,210223,83.63
EVT017911,REQ005088,2025-12-15 04:53,SVC002,AGY001,CH005,Escalated,In Progress,62877,38.81
EVT017912,REQ008340,2025-12-15 06:18,SVC006,AGY005,CH005,Resolved,Resolved,143380,162.59
EVT017913,REQ009643,2025-12-15 07:32,SVC003,AGY006,CH005,Submitted,New,0,0.00
EVT017914,REQ000145,2025-12-15 07:45,SVC004,AGY002,CH002,Submitted,New,0,0.00
EVT017915,REQ002515,2025-12-15 08:09,SVC003,AGY006,CH004,Submitted,New,0,0.00
EVT017916,REQ003620,2025-12-15 08:40,SVC010,AGY006,CH004,Resolved,Resolved,134605,164.05
EVT017917,REQ005975,2025-12-15 08:40,SVC012,AGY004,CH001,Submitted,New,0,0.00
EVT017918,REQ001416,2025-12-15 08:49,SVC004,AGY002,CH005,Submitted,New,0,0.00
EVT017919,REQ008924,2025-12-15 08:51,SVC007,AGY007,CH005,Submitted,New,0,0.00
EVT017920,REQ000145,2025-12-15 08:59,SVC004,AGY002,CH002,Assigned,In Progress,4466,1.72
EVT017921,REQ004771,2025-12-15 08:59,SVC004,AGY002,CH001,Submitted,New,0,0.00
EVT017922,REQ005267,2025-12-15 09:00,SVC005,AGY004,CH003,Submitted,New,0,0.00
EVT017923,REQ002326,2025-12-15 09:11,SVC010,AGY006,CH003,Resolved,Resolved,88214,158.43
EVT017924,REQ000290,2025-12-15 09:12,SVC010,AGY006,CH002,Submitted,New,0,0.00
EVT017925,REQ005706,2025-12-15 09:12,SVC006,AGY005,CH001,Resolved,Closed,119447,220.00
EVT017926,REQ001416,2025-12-15 09:17,SVC004,AGY002,CH005,Assigned,In Progress,1721,0.66
EVT017927,REQ008339,2025-12-15 09:21,SVC009,AGY001,CH001,Submitted,New,0,0.00
EVT017928,REQ009643,2025-12-15 09:28,SVC003,AGY006,CH005,Assigned,In Progress,6987,4.04
EVT017929,REQ003546,2025-12-15 09:32,SVC009,AGY001,CH004,Submitted,New,0,0.00
EVT017930,REQ004771,2025-12-15 09:35,SVC004,AGY002,CH001,Assigned,In Progress,2165,0.84
EVT017931,REQ005267,2025-12-15 09:47,SVC005,AGY004,CH003,Assigned,In Progress,2868,1.11
EVT017932,REQ000290,2025-12-15 09:49,SVC010,AGY006,CH002,Assigned,In Progress,2277,1.32
EVT017933,REQ002515,2025-12-15 10:08,SVC003,AGY006,CH004,Assigned,In Progress,7180,2.77
EVT017934,REQ007614,2025-12-15 10:09,SVC004,AGY002,CH001,Submitted,New,0,0.00
EVT017935,REQ008924,2025-12-15 10:11,SVC007,AGY007,CH005,Assigned,In Progress,4831,2.80
EVT017936,REQ005975,2025-12-15 10:34,SVC012,AGY004,CH001,Assigned,In Progress,6868,2.65
EVT017937,REQ008339,2025-12-15 10:36,SVC009,AGY001,CH001,Assigned,In Progress,4526,1.75
EVT017938,REQ007614,2025-12-15 11:12,SVC004,AGY002,CH001,Assigned,In Progress,3791,1.46
EVT017939,REQ001686,2025-12-15 11:13,SVC011,AGY002,CH001,Submitted,New,0,0.00
EVT017940,REQ003546,2025-12-15 11:19,SVC009,AGY001,CH004,Assigned,In Progress,6431,2.48
EVT017941,REQ006289,2025-12-15 11:29,SVC008,AGY008,CH002,Submitted,New,0,0.00
EVT017942,REQ003020,2025-12-15 11:33,SVC001,AGY003,CH001,Submitted,New,0,0.00
EVT017943,REQ007287,2025-12-15 11:46,SVC008,AGY008,CH002,StatusChanged,In Progress,51574,31.18
EVT017944,REQ007249,2025-12-15 12:13,SVC004,AGY002,CH001,Escalated,In Progress,407526,158.97
EVT017945,REQ005088,2025-12-15 12:17,SVC002,AGY001,CH005,Resolved,Resolved,26598,54.20
EVT017946,REQ000598,2025-12-15 12:22,SVC001,AGY003,CH004,Escalated,In Progress,404001,157.99
EVT017947,REQ003020,2025-12-15 12:24,SVC001,AGY003,CH001,Assigned,In Progress,3061,1.77
EVT017948,REQ001686,2025-12-15 12:48,SVC011,AGY002,CH001,Assigned,In Progress,5759,2.22
EVT017949,REQ006289,2025-12-15 13:12,SVC008,AGY008,CH002,Assigned,In Progress,6221,2.40
EVT017950,REQ005164,2025-12-15 13:28,SVC006,AGY005,CH001,Escalated,In Progress,502924,160.00
EVT017951,REQ004023,2025-12-15 13:38,SVC004,AGY002,CH004,Submitted,New,0,0.00
EVT017952,REQ008149,2025-12-15 14:07,SVC002,AGY001,CH005,Submitted,New,0,0.00
EVT017953,REQ004023,2025-12-15 14:34,SVC004,AGY002,CH004,Assigned,In Progress,3390,1.31
EVT017954,REQ001633,2025-12-15 14:37,SVC010,AGY006,CH002,Resolved,Resolved,80055,47.43
EVT017955,REQ007695,2025-12-15 14:50,SVC006,AGY005,CH005,Resolved,Resolved,230338,90.65
EVT017956,REQ001630,2025-12-15 15:11,SVC005,AGY004,CH001,Resolved,Resolved,83794,205.00
EVT017957,REQ008271,2025-12-15 15:18,SVC001,AGY003,CH005,Submitted,New,0,0.00
EVT017958,REQ008149,2025-12-15 15:31,SVC002,AGY001,CH005,Assigned,In Progress,5097,1.97
EVT017959,REQ008588,2025-12-15 15:58,SVC004,AGY002,CH001,Submitted,New,0,0.00
EVT017960,REQ000248,2025-12-15 16:02,SVC008,AGY008,CH002,Submitted,New,0,0.00
EVT017961,REQ000615,2025-12-15 16:29,SVC004,AGY002,CH002,Submitted,New,0,0.00
EVT017962,REQ005903,2025-12-15 16:42,SVC005,AGY004,CH001,Submitted,New,0,0.00
EVT017963,REQ007148,2025-12-15 16:59,SVC007,AGY007,CH001,Submitted,New,0,0.00
EVT017964,REQ008588,2025-12-15 17:01,SVC004,AGY002,CH001,Assigned,In Progress,3839,2.22
EVT017965,REQ000615,2025-12-15 17:02,SVC004,AGY002,CH002,Assigned,In Progress,2000,0.77
EVT017966,REQ008271,2025-12-15 17:05,SVC001,AGY003,CH005,Assigned,In Progress,6463,3.74
EVT017967,REQ000248,2025-12-15 17:17,SVC008,AGY008,CH002,Assigned,In Progress,4532,1.75
EVT017968,REQ006076,2025-12-15 17:19,SVC005,AGY004,CH001,Submitted,New,0,0.00
EVT017969,REQ005669,2025-12-15 17:31,SVC009,AGY001,CH002,Submitted,New,0,0.00
EVT017970,REQ006076,2025-12-15 17:42,SVC005,AGY004,CH001,Assigned,In Progress,1428,0.55
EVT017971,REQ008924,2025-12-15 17:58,SVC007,AGY007,CH005,StatusChanged,In Progress,28004,19.00
EVT017972,REQ007148,2025-12-15 18:05,SVC007,AGY007,CH001,Assigned,In Progress,3976,0.92
EVT017973,REQ008240,2025-12-15 18:13,SVC004,AGY002,CH001,Submitted,New,0,0.00
EVT017974,REQ005669,2025-12-15 18:18,SVC009,AGY001,CH002,Assigned,In Progress,2843,0.66
EVT017975,REQ006049,2025-12-15 18:30,SVC008,AGY008,CH005,Submitted,New,0,0.00
EVT017976,REQ005903,2025-12-15 18:32,SVC005,AGY004,CH001,Assigned,In Progress,6644,1.54
EVT017977,REQ006924,2025-12-15 18:38,SVC009,AGY001,CH002,Submitted,New,0,0.00
EVT017978,REQ006812,2025-12-15 18:39,SVC005,AGY004,CH001,Submitted,New,0,0.00
EVT017979,REQ009643,2025-12-15 18:43,SVC003,AGY006,CH005,StatusChanged,Pending Citizen,33329,23.33
EVT017980,REQ008240,2025-12-15 19:02,SVC004,AGY002,CH001,Assigned,In Progress,2956,1.14
EVT017981,REQ003818,2025-12-15 19:07,SVC012,AGY004,CH001,Submitted,New,0,0.00
EVT017982,REQ000368,2025-12-15 19:16,SVC008,AGY008,CH003,Submitted,New,0,0.00
EVT017983,REQ000579,2025-12-15 19:16,SVC007,AGY007,CH003,Resolved,Resolved,338397,79.11
EVT017984,REQ004983,2025-12-15 19:41,SVC006,AGY005,CH001,Submitted,New,0,0.00
EVT017985,REQ006924,2025-12-15 19:51,SVC009,AGY001,CH002,Assigned,In Progress,4429,1.71
EVT017986,REQ006049,2025-12-15 19:58,SVC008,AGY008,CH005,Assigned,In Progress,5325,2.05
EVT017987,REQ003551,2025-12-15 20:07,SVC005,AGY004,CH001,Submitted,New,0,0.00
EVT017988,REQ006812,2025-12-15 20:18,SVC005,AGY004,CH001,Assigned,In Progress,5975,2.31
EVT017989,REQ007614,2025-12-15 20:22,SVC004,AGY002,CH001,StatusChanged,In Progress,33018,14.20
EVT017990,REQ003551,2025-12-15 20:31,SVC005,AGY004,CH001,Assigned,In Progress,1493,0.58
EVT017991,REQ003818,2025-12-15 20:42,SVC012,AGY004,CH001,Assigned,In Progress,5735,3.32
EVT017992,REQ004983,2025-12-15 20:50,SVC006,AGY005,CH001,Assigned,In Progress,4175,1.61
EVT017993,REQ004094,2025-12-15 20:58,SVC012,AGY004,CH003,Submitted,New,0,0.00
EVT017994,REQ000368,2025-12-15 21:05,SVC008,AGY008,CH003,Assigned,In Progress,6559,2.53
EVT017995,REQ000669,2025-12-15 21:13,SVC001,AGY003,CH004,Submitted,New,0,0.00
EVT017996,REQ004094,2025-12-15 21:45,SVC012,AGY004,CH003,Assigned,In Progress,2835,1.64
EVT017997,REQ004802,2025-12-15 21:45,SVC006,AGY005,CH002,Submitted,New,0,0.00
EVT017998,REQ000669,2025-12-15 21:46,SVC001,AGY003,CH004,Assigned,In Progress,2029,0.78
EVT017999,REQ004802,2025-12-15 22:15,SVC006,AGY005,CH002,Assigned,In Progress,1855,0.72
EVT018000,REQ008672,2025-12-16 00:32,SVC004,AGY002,CH003,Escalated,In Progress,201893,78.43
EVT018001,REQ009004,2025-12-16 00:50,SVC008,AGY008,CH005,Resolved,Closed,363209,84.81
EVT018002,REQ004094,2025-12-16 01:30,SVC012,AGY004,CH003,StatusChanged,New,13485,9.44
EVT018003,REQ001686,2025-12-16 02:41,SVC011,AGY002,CH001,StatusChanged,Pending Citizen,49947,21.49
EVT018004,REQ004802,2025-12-16 03:07,SVC006,AGY005,CH002,StatusChanged,New,17496,7.47
EVT018005,REQ007072,2025-12-16 04:09,SVC004,AGY002,CH002,Resolved,Resolved,184760,160.07
EVT018006,REQ008271,2025-12-16 04:26,SVC001,AGY003,CH005,Resolved,Resolved,40817,27.36
EVT018007,REQ009788,2025-12-16 08:26,SVC006,AGY005,CH003,Submitted,New,0,0.00
EVT018008,REQ006924,2025-12-16 08:42,SVC009,AGY001,CH002,Resolved,Resolved,46211,19.54
EVT018009,REQ006111,2025-12-16 08:43,SVC010,AGY006,CH001,Submitted,New,0,0.00
EVT018010,REQ009312,2025-12-16 09:02,SVC009,AGY001,CH005,Submitted,New,0,0.00
EVT018011,REQ008339,2025-12-16 09:13,SVC009,AGY001,CH001,StatusChanged,In Progress,81413,33.16
EVT018012,REQ008161,2025-12-16 09:24,SVC002,AGY001,CH003,Submitted,New,0,0.00
EVT018013,REQ009264,2025-12-16 09:32,SVC006,AGY005,CH003,Submitted,New,0,0.00
EVT018014,REQ001846,2025-12-16 09:37,SVC004,AGY002,CH005,Submitted,New,0,0.00
EVT018015,REQ009679,2025-12-16 09:40,SVC003,AGY006,CH001,Submitted,New,0,0.00
EVT018016,REQ008161,2025-12-16 09:44,SVC002,AGY001,CH003,Assigned,In Progress,1243,0.29
EVT018017,REQ006111,2025-12-16 09:57,SVC010,AGY006,CH001,Assigned,In Progress,4498,2.60
EVT018018,REQ006659,2025-12-16 09:57,SVC002,AGY001,CH001,Submitted,New,0,0.00
EVT018019,REQ006213,2025-12-16 10:02,SVC004,AGY002,CH001,Submitted,New,0,0.00
EVT018020,REQ009264,2025-12-16 10:07,SVC006,AGY005,CH003,Assigned,In Progress,2114,1.22
EVT018021,REQ009788,2025-12-16 10:14,SVC006,AGY005,CH003,Assigned,In Progress,6483,3.75
EVT018022,REQ000230,2025-12-16 10:15,SVC008,AGY008,CH002,Submitted,New,0,0.00
EVT018023,REQ000230,2025-12-16 10:42,SVC008,AGY008,CH002,Assigned,In Progress,1621,0.38
EVT018024,REQ001846,2025-12-16 10:42,SVC004,AGY002,CH005,Assigned,In Progress,3927,2.27
EVT018025,REQ009679,2025-12-16 10:44,SVC003,AGY006,CH001,Assigned,In Progress,3871,1.49
EVT018026,REQ009312,2025-12-16 10:50,SVC009,AGY001,CH005,Assigned,In Progress,6490,1.50
EVT018027,REQ000805,2025-12-16 10:57,SVC012,AGY004,CH005,Submitted,New,0,0.00
EVT018028,REQ006659,2025-12-16 10:59,SVC002,AGY001,CH001,Assigned,In Progress,3762,1.45
EVT018029,REQ002685,2025-12-16 11:13,SVC004,AGY002,CH001,Escalated,In Progress,319693,124.20
EVT018030,REQ004771,2025-12-16 11:27,SVC004,AGY002,CH001,Resolved,Closed,93115,36.76
EVT018031,REQ006213,2025-12-16 11:48,SVC004,AGY002,CH001,Assigned,In Progress,6410,2.47
EVT018032,REQ003615,2025-12-16 11:49,SVC002,AGY001,CH005,Resolved,Resolved,323134,75.94
EVT018033,REQ008672,2025-12-16 11:54,SVC004,AGY002,CH003,Resolved,Resolved,40906,94.21
EVT018034,REQ002308,2025-12-16 12:08,SVC006,AGY005,CH003,Submitted,New,0,0.00
EVT018035,REQ000615,2025-12-16 12:20,SVC004,AGY002,CH002,StatusChanged,In Progress,69495,27.58
EVT018036,REQ000805,2025-12-16 12:20,SVC012,AGY004,CH005,Assigned,In Progress,5011,1.93
EVT018037,REQ004173,2025-12-16 12:55,SVC012,AGY004,CH002,Submitted,New,0,0.00
EVT018038,REQ002308,2025-12-16 12:58,SVC006,AGY005,CH003,Assigned,In Progress,3013,1.16
EVT018039,REQ006184,2025-12-16 12:58,SVC003,AGY006,CH002,Submitted,New,0,0.00
EVT018040,REQ001096,2025-12-16 13:07,SVC011,AGY002,CH004,Submitted,New,0,0.00
EVT018041,REQ004173,2025-12-16 13:46,SVC012,AGY004,CH002,Assigned,In Progress,3061,1.18
EVT018042,REQ006049,2025-12-16 14:17,SVC008,AGY008,CH005,StatusChanged,Pending Citizen,65902,27.48
EVT018043,REQ001096,2025-12-16 14:37,SVC011,AGY002,CH004,Assigned,In Progress,5415,2.09
EVT018044,REQ003818,2025-12-16 14:43,SVC012,AGY004,CH001,Escalated,In Progress,64849,40.85
EVT018045,REQ006184,2025-12-16 14:55,SVC003,AGY006,CH002,Assigned,In Progress,7048,2.72
EVT018046,REQ006887,2025-12-16 15:38,SVC006,AGY005,CH001,Resolved,Resolved,274068,107.25
EVT018047,REQ002418,2025-12-16 15:55,SVC007,AGY007,CH001,Submitted,New,0,0.00
EVT018048,REQ008524,2025-12-16 15:57,SVC010,AGY006,CH001,Resolved,Resolved,269687,106.71
EVT018049,REQ008486,2025-12-16 16:12,SVC001,AGY003,CH003,Submitted,New,0,0.00
EVT018050,REQ005587,2025-12-16 16:37,SVC004,AGY002,CH002,Submitted,New,0,0.00
EVT018051,REQ009833,2025-12-16 16:43,SVC006,AGY005,CH004,Submitted,New,0,0.00
