RequestId,DateKey,ServiceId,AgencyId,ChannelId,SLAId,CitizenSegment,SubmittedDateTime,ResolvedDateTime,Status,Priority,AssignedTeam,ResolutionHours,IsSLABreached,BacklogFlag
REQ005713,20250623,SVC010,AGY006,CH001,SLA039,Senior,2025-06-23 08:58,2025-06-25 15:57,Resolved,High,Grant Operations Team,54.99,False,False
REQ005714,20260527,SVC005,AGY004,CH001,SLA018,Business User,2026-05-27 21:13,2026-06-02 16:29,Resolved,Normal,Mobility Response Team,139.27,True,False
REQ005715,20260203,SVC007,AGY007,CH001,SLA026,Caregiver,2026-02-03 14:25,2026-02-04 19:48,Resolved,Normal,Health Service Desk,29.39,False,False
REQ005716,20251219,SVC007,AGY007,CH003,SLA025,Senior,2025-12-19 19:51,2025-12-24 04:44,Closed,Low,Health Service Desk,104.89,False,False
REQ005717,20250723,SVC012,AGY004,CH003,SLA046,Resident,2025-07-23 16:15,2025-07-25 07:19,Resolved,Normal,Mobility Response Team,39.07,False,False
REQ005718,20251010,SVC003,AGY006,CH004,SLA011,Community Partner,2025-10-10 17:44,2025-10-11 11:57,Resolved,High,Grant Operations Team,18.22,False,False
REQ005719,20250724,SVC011,AGY002,CH003,SLA042,Senior,2025-07-24 18:50,2025-07-26 21:23,Resolved,Normal,Case Operations Team,50.55,False,False
REQ005720,20260116,SVC009,AGY001,CH001,SLA035,Resident,2026-01-16 21:03,2026-01-18 07:59,Resolved,High,Citizen Portal Team,34.94,False,False
REQ005721,20260216,SVC010,AGY006,CH001,SLA038,Senior,2026-02-16 21:44,2026-02-23 03:57,Resolved,Normal,Grant Operations Team,150.22,True,False
REQ005722,20260125,SVC001,AGY003,CH003,SLA004,Caregiver,2026-01-25 15:49,2026-01-26 13:27,Resolved,Urgent,Licensing Review Team,21.64,False,False
REQ005723,20260123,SVC006,AGY005,CH001,SLA022,Caregiver,2026-01-23 16:40,2026-01-26 05:24,Resolved,Normal,Housing Assistance Team,60.75,False,False
REQ005724,20260225,SVC006,AGY005,CH005,SLA022,Resident,2026-02-25 22:05,2026-02-26 17:44,Resolved,Normal,Housing Assistance Team,19.66,False,False
REQ005725,20260505,SVC001,AGY003,CH001,SLA002,Senior,2026-05-05 09:15,,Pending Citizen,Normal,Licensing Review Team,,False,True
REQ005726,20260323,SVC004,AGY002,CH001,SLA015,Visitor,2026-03-23 19:18,2026-03-25 23:33,Closed,High,Case Operations Team,52.25,False,False
REQ005727,20250805,SVC004,AGY002,CH005,SLA014,Resident,2025-08-05 12:12,,In Progress,Normal,Case Operations Team,,False,True
REQ005728,20260325,SVC007,AGY007,CH001,SLA027,Caregiver,2026-03-25 07:21,2026-03-25 23:00,Closed,High,Health Service Desk,15.66,False,False
REQ005729,20250716,SVC001,AGY003,CH001,SLA002,Resident,2025-07-16 12:02,2025-07-17 04:14,Resolved,Normal,Licensing Review Team,16.21,False,False
REQ005730,20260517,SVC012,AGY004,CH003,SLA046,Business User,2026-05-17 16:30,2026-05-18 21:54,Resolved,Normal,Mobility Response Team,29.41,False,False
REQ005731,20251209,SVC005,AGY004,CH005,SLA018,Senior,2025-12-09 20:50,,New,Normal,Mobility Response Team,,False,True
REQ005732,20251203,SVC011,AGY002,CH002,SLA042,Community Partner,2025-12-03 07:49,2025-12-05 19:10,Resolved,Normal,Case Operations Team,59.36,False,False
REQ005733,20250605,SVC005,AGY004,CH001,SLA018,Community Partner,2025-06-05 09:27,2025-06-07 16:01,Resolved,Normal,Mobility Response Team,54.57,False,False
REQ005734,20260419,SVC011,AGY002,CH002,SLA042,Caregiver,2026-04-19 11:38,2026-04-21 03:29,Resolved,Normal,Case Operations Team,39.85,False,False
REQ005735,20260326,SVC006,AGY005,CH001,SLA022,Business User,2026-03-26 19:52,2026-04-01 17:25,Resolved,Normal,Housing Assistance Team,141.56,True,False
REQ005736,20260223,SVC010,AGY006,CH001,SLA037,Business User,2026-02-23 12:54,2026-02-28 00:09,Resolved,Low,Grant Operations Team,107.27,False,False
REQ005737,20260310,SVC002,AGY001,CH002,SLA006,Business User,2026-03-10 14:10,2026-03-11 14:20,Resolved,Normal,Citizen Portal Team,24.18,False,False
REQ005738,20250807,SVC004,AGY002,CH001,SLA015,Caregiver,2025-08-07 15:27,2025-08-08 16:25,Resolved,High,Case Operations Team,24.97,False,False
REQ005739,20260414,SVC010,AGY006,CH005,SLA038,Business User,2026-04-14 08:24,,In Progress,Normal,Grant Operations Team,,False,True
REQ005740,20260411,SVC009,AGY001,CH003,SLA034,Community Partner,2026-04-11 10:40,2026-04-12 08:21,Closed,Normal,Citizen Portal Team,21.70,False,False
REQ005741,20260530,SVC004,AGY002,CH001,SLA015,Senior,2026-05-30 09:18,2026-05-30 22:29,Resolved,High,Case Operations Team,13.18,False,False
REQ005742,20260225,SVC001,AGY003,CH001,SLA002,Senior,2026-02-25 17:28,2026-02-26 19:18,Resolved,Normal,Licensing Review Team,25.84,False,False
REQ005743,20251106,SVC005,AGY004,CH002,SLA018,Senior,2025-11-06 13:19,,In Progress,Normal,Mobility Response Team,,False,True
REQ005744,20250925,SVC009,AGY001,CH003,SLA034,Resident,2025-09-25 19:07,,Pending Citizen,Normal,Citizen Portal Team,,False,True
REQ005745,20260413,SVC003,AGY006,CH001,SLA010,Visitor,2026-04-13 19:40,,In Progress,Normal,Grant Operations Team,,False,True
REQ005746,20260129,SVC009,AGY001,CH001,SLA035,Senior,2026-01-29 18:07,,Pending Citizen,High,Citizen Portal Team,,False,True
REQ005747,20250810,SVC009,AGY001,CH004,SLA034,Resident,2025-08-10 21:08,2025-08-13 17:43,Resolved,Normal,Citizen Portal Team,68.59,False,False
REQ005748,20260511,SVC009,AGY001,CH001,SLA033,Visitor,2026-05-11 14:48,2026-05-12 20:28,Resolved,Low,Citizen Portal Team,29.67,False,False
REQ005749,20260522,SVC004,AGY002,CH004,SLA014,Resident,2026-05-22 18:23,,In Progress,Normal,Case Operations Team,,False,True
REQ005750,20260529,SVC003,AGY006,CH002,SLA011,Senior,2026-05-29 12:05,2026-05-31 11:57,Resolved,High,Grant Operations Team,47.87,True,False
REQ005751,20260328,SVC001,AGY003,CH002,SLA002,Community Partner,2026-03-28 15:52,2026-03-31 02:05,Resolved,Normal,Licensing Review Team,58.22,False,False
REQ005752,20251116,SVC006,AGY005,CH004,SLA022,Resident,2025-11-16 10:27,2025-11-22 13:02,Resolved,Normal,Housing Assistance Team,146.60,True,False
REQ005753,20260406,SVC001,AGY003,CH002,SLA002,Senior,2026-04-06 17:39,2026-04-10 23:39,Resolved,Normal,Licensing Review Team,102.01,True,False
REQ005754,20250826,SVC004,AGY002,CH005,SLA015,Visitor,2025-08-26 10:41,2025-08-28 08:28,Resolved,High,Case Operations Team,45.79,False,False
REQ005755,20260205,SVC004,AGY002,CH001,SLA014,Business User,2026-02-05 19:20,2026-02-12 02:59,Resolved,Normal,Case Operations Team,151.66,True,False
REQ005756,20260415,SVC001,AGY003,CH004,SLA002,Community Partner,2026-04-15 11:12,2026-04-19 13:11,Resolved,Normal,Licensing Review Team,98.00,True,False
REQ005757,20250707,SVC005,AGY004,CH003,SLA018,Community Partner,2025-07-07 15:06,,Pending Citizen,Normal,Mobility Response Team,,False,True
REQ005758,20251125,SVC009,AGY001,CH001,SLA034,Community Partner,2025-11-25 21:53,2025-11-27 22:47,Closed,Normal,Citizen Portal Team,48.90,False,False
REQ005759,20260314,SVC006,AGY005,CH002,SLA021,Caregiver,2026-03-14 21:27,2026-03-16 12:37,Closed,Low,Housing Assistance Team,39.18,False,False
REQ005760,20251021,SVC006,AGY005,CH002,SLA022,Visitor,2025-10-21 11:13,2025-10-27 17:45,Closed,Normal,Housing Assistance Team,150.54,True,False
REQ005761,20260414,SVC012,AGY004,CH001,SLA046,Caregiver,2026-04-14 19:00,2026-04-16 18:13,Resolved,Normal,Mobility Response Team,47.23,False,False
REQ005762,20260529,SVC004,AGY002,CH002,SLA015,Community Partner,2026-05-29 19:25,2026-06-02 05:56,Resolved,High,Case Operations Team,82.52,True,False
REQ005763,20260322,SVC004,AGY002,CH005,SLA013,Senior,2026-03-22 15:40,2026-03-23 17:07,Resolved,Low,Case Operations Team,25.45,False,False
REQ005764,20260419,SVC003,AGY006,CH002,SLA011,Visitor,2026-04-19 09:07,2026-04-19 18:26,Resolved,High,Grant Operations Team,9.33,False,False
REQ005765,20260317,SVC001,AGY003,CH003,SLA002,Senior,2026-03-17 10:10,2026-03-19 19:41,Resolved,Normal,Licensing Review Team,57.53,False,False
REQ005766,20260518,SVC001,AGY003,CH001,SLA001,Visitor,2026-05-18 16:22,2026-05-20 17:39,Resolved,Low,Licensing Review Team,49.30,False,False
REQ005767,20260513,SVC004,AGY002,CH003,SLA014,Senior,2026-05-13 08:47,2026-05-16 04:55,Resolved,Normal,Case Operations Team,68.15,False,False
REQ005768,20260504,SVC011,AGY002,CH005,SLA041,Caregiver,2026-05-04 17:25,2026-05-07 15:19,Resolved,Low,Case Operations Team,69.91,False,False
REQ005769,20251014,SVC003,AGY006,CH005,SLA012,Resident,2025-10-14 12:53,2025-10-15 03:41,Resolved,Urgent,Grant Operations Team,14.81,False,False
REQ005770,20260420,SVC007,AGY007,CH002,SLA027,Business User,2026-04-20 18:08,2026-04-21 21:52,Resolved,High,Health Service Desk,27.74,False,False
REQ005771,20251202,SVC004,AGY002,CH002,SLA014,Visitor,2025-12-02 13:52,2025-12-05 05:31,Resolved,Normal,Case Operations Team,63.65,False,False
REQ005772,20250902,SVC007,AGY007,CH001,SLA026,Business User,2025-09-02 21:35,2025-09-04 03:12,Closed,Normal,Health Service Desk,29.63,False,False
REQ005773,20250808,SVC011,AGY002,CH002,SLA043,Caregiver,2025-08-08 22:18,2025-08-10 07:17,Resolved,High,Case Operations Team,32.99,False,False
REQ005774,20260414,SVC004,AGY002,CH001,SLA014,Resident,2026-04-14 08:20,2026-04-21 02:05,Closed,Normal,Case Operations Team,161.77,True,False
REQ005775,20260210,SVC004,AGY002,CH001,SLA013,Resident,2026-02-10 07:01,2026-02-12 20:40,Closed,Low,Case Operations Team,61.65,False,False
REQ005776,20250624,SVC011,AGY002,CH005,SLA043,Community Partner,2025-06-24 08:35,,In Progress,High,Case Operations Team,,False,True
REQ005777,20251104,SVC006,AGY005,CH001,SLA022,Caregiver,2025-11-04 10:16,2025-11-06 00:36,Resolved,Normal,Housing Assistance Team,38.34,False,False
REQ005778,20260502,SVC003,AGY006,CH002,SLA009,Community Partner,2026-05-02 10:33,2026-05-05 05:59,Resolved,Low,Grant Operations Team,67.44,False,False
REQ005779,20250721,SVC003,AGY006,CH001,SLA010,Caregiver,2025-07-21 13:19,2025-07-24 08:59,Closed,Normal,Grant Operations Team,67.67,False,False
REQ005780,20260226,SVC004,AGY002,CH001,SLA014,Caregiver,2026-02-26 17:31,2026-02-27 11:52,Closed,Normal,Case Operations Team,18.36,False,False
REQ005781,20260322,SVC004,AGY002,CH001,SLA014,Senior,2026-03-22 14:14,,In Progress,Normal,Case Operations Team,,False,True
REQ005782,20250627,SVC010,AGY006,CH004,SLA038,Senior,2025-06-27 22:58,2025-06-28 17:46,Resolved,Normal,Grant Operations Team,18.82,False,False
REQ005783,20250913,SVC007,AGY007,CH002,SLA026,Visitor,2025-09-13 20:00,2025-09-15 21:43,Resolved,Normal,Health Service Desk,49.72,False,False
REQ005784,20250720,SVC007,AGY007,CH001,SLA026,Community Partner,2025-07-20 15:39,2025-07-26 00:08,Resolved,Normal,Health Service Desk,128.49,True,False
REQ005785,20250602,SVC010,AGY006,CH001,SLA038,Visitor,2025-06-02 17:36,2025-06-07 15:16,Resolved,Normal,Grant Operations Team,117.68,True,False
REQ005786,20250924,SVC011,AGY002,CH001,SLA044,Visitor,2025-09-24 10:50,2025-09-24 18:06,Resolved,Urgent,Case Operations Team,7.28,False,False
REQ005787,20260106,SVC001,AGY003,CH002,SLA001,Caregiver,2026-01-06 12:54,,In Progress,Low,Licensing Review Team,,False,True
REQ005788,20251022,SVC004,AGY002,CH003,SLA014,Caregiver,2025-10-22 09:57,2025-10-24 06:23,Resolved,Normal,Case Operations Team,44.43,False,False
REQ005789,20251218,SVC006,AGY005,CH002,SLA022,Caregiver,2025-12-18 09:03,2025-12-23 20:58,Resolved,Normal,Housing Assistance Team,131.93,True,False
REQ005790,20250607,SVC011,AGY002,CH001,SLA043,Senior,2025-06-07 15:53,2025-06-08 05:14,Resolved,High,Case Operations Team,13.35,False,False
REQ005791,20250611,SVC006,AGY005,CH003,SLA022,Visitor,2025-06-11 17:33,2025-06-16 07:41,Resolved,Normal,Housing Assistance Team,110.14,True,False
REQ005792,20260106,SVC011,AGY002,CH002,SLA042,Caregiver,2026-01-06 20:56,2026-01-08 22:52,Closed,Normal,Case Operations Team,49.94,False,False
REQ005793,20251020,SVC001,AGY003,CH001,SLA003,Caregiver,2025-10-20 22:46,2025-10-22 01:15,Resolved,High,Licensing Review Team,26.49,False,False
REQ005794,20260302,SVC005,AGY004,CH002,SLA019,Visitor,2026-03-02 09:57,,In Progress,High,Mobility Response Team,,False,True
REQ005795,20251227,SVC008,AGY008,CH001,SLA031,Resident,2025-12-27 15:42,2025-12-29 07:27,Closed,High,Workforce Case Team,39.76,False,False
REQ005796,20260414,SVC008,AGY008,CH001,SLA029,Visitor,2026-04-14 17:42,2026-04-17 20:24,Resolved,Low,Workforce Case Team,74.71,False,False
REQ005797,20260417,SVC008,AGY008,CH003,SLA030,Senior,2026-04-17 14:20,2026-04-20 04:37,Closed,Normal,Workforce Case Team,62.28,False,False
REQ005798,20260509,SVC012,AGY004,CH001,SLA046,Community Partner,2026-05-09 11:53,2026-05-10 10:25,Resolved,Normal,Mobility Response Team,22.54,False,False
REQ005799,20250614,SVC004,AGY002,CH001,SLA014,Visitor,2025-06-14 14:36,,Pending Citizen,Normal,Case Operations Team,,False,True
REQ005800,20250813,SVC004,AGY002,CH005,SLA014,Visitor,2025-08-13 11:12,2025-08-15 10:46,Closed,Normal,Case Operations Team,47.58,False,False
REQ005801,20250614,SVC008,AGY008,CH003,SLA029,Business User,2025-06-14 14:25,2025-06-17 00:41,Resolved,Low,Workforce Case Team,58.28,False,False
REQ005802,20260423,SVC006,AGY005,CH002,SLA022,Senior,2026-04-23 16:36,2026-04-26 07:02,Resolved,Normal,Housing Assistance Team,62.44,False,False
REQ005803,20260314,SVC001,AGY003,CH003,SLA002,Business User,2026-03-14 10:45,2026-03-17 13:50,Closed,Normal,Licensing Review Team,75.09,False,False
REQ005804,20260107,SVC004,AGY002,CH005,SLA014,Visitor,2026-01-07 20:20,2026-01-14 18:48,Resolved,Normal,Case Operations Team,166.47,True,False
REQ005805,20260202,SVC006,AGY005,CH002,SLA023,Resident,2026-02-02 17:48,2026-02-04 11:21,Closed,High,Housing Assistance Team,41.56,False,False
REQ005806,20250929,SVC008,AGY008,CH003,SLA030,Resident,2025-09-29 18:32,2025-10-01 05:23,Resolved,Normal,Workforce Case Team,34.86,False,False
REQ005807,20251002,SVC001,AGY003,CH003,SLA002,Resident,2025-10-02 12:50,2025-10-04 18:23,Closed,Normal,Licensing Review Team,53.56,False,False
REQ005808,20260309,SVC010,AGY006,CH002,SLA037,Caregiver,2026-03-09 08:36,2026-03-14 00:12,Resolved,Low,Grant Operations Team,111.61,False,False
REQ005809,20250702,SVC001,AGY003,CH001,SLA003,Senior,2025-07-02 20:04,,New,High,Licensing Review Team,,False,True
REQ005810,20260327,SVC005,AGY004,CH005,SLA019,Resident,2026-03-27 16:18,2026-03-29 19:09,Resolved,High,Mobility Response Team,50.86,True,False
REQ005811,20260228,SVC001,AGY003,CH003,SLA002,Visitor,2026-02-28 11:18,2026-03-01 03:16,Closed,Normal,Licensing Review Team,15.98,False,False
REQ005812,20260525,SVC001,AGY003,CH004,SLA002,Resident,2026-05-25 19:51,2026-05-26 17:57,Resolved,Normal,Licensing Review Team,22.11,False,False
REQ005813,20260526,SVC008,AGY008,CH001,SLA030,Community Partner,2026-05-26 13:56,2026-05-28 04:11,Resolved,Normal,Workforce Case Team,38.25,False,False
REQ005814,20250708,SVC009,AGY001,CH001,SLA034,Caregiver,2025-07-08 19:20,2025-07-10 08:12,Resolved,Normal,Citizen Portal Team,36.88,False,False
REQ005815,20250703,SVC001,AGY003,CH003,SLA003,Senior,2025-07-03 17:59,2025-07-07 16:21,Resolved,High,Licensing Review Team,94.37,True,False
REQ005816,20251115,SVC001,AGY003,CH002,SLA002,Business User,2025-11-15 10:19,2025-11-16 14:26,Closed,Normal,Licensing Review Team,28.13,False,False
REQ005817,20260120,SVC012,AGY004,CH002,SLA047,Business User,2026-01-20 15:57,2026-01-23 08:32,Resolved,High,Mobility Response Team,64.59,True,False
REQ005818,20250908,SVC009,AGY001,CH001,SLA035,Resident,2025-09-08 07:33,,Pending Citizen,High,Citizen Portal Team,,False,True
REQ005819,20260503,SVC004,AGY002,CH001,SLA014,Visitor,2026-05-03 16:01,2026-05-07 05:12,Resolved,Normal,Case Operations Team,85.20,False,False
REQ005820,20260129,SVC005,AGY004,CH002,SLA018,Business User,2026-01-29 10:12,2026-01-31 11:27,Resolved,Normal,Mobility Response Team,49.26,False,False
REQ005821,20251024,SVC006,AGY005,CH003,SLA024,Visitor,2025-10-24 16:59,,In Progress,Urgent,Housing Assistance Team,,False,True
REQ005822,20251017,SVC007,AGY007,CH003,SLA027,Caregiver,2025-10-17 18:07,2025-10-19 07:27,Resolved,High,Health Service Desk,37.34,False,False
REQ005823,20250830,SVC011,AGY002,CH002,SLA042,Senior,2025-08-30 14:48,2025-09-01 22:35,Resolved,Normal,Case Operations Team,55.78,False,False
REQ005824,20260331,SVC012,AGY004,CH001,SLA046,Senior,2026-03-31 18:13,2026-04-01 16:59,Resolved,Normal,Mobility Response Team,22.77,False,False
REQ005825,20251128,SVC006,AGY005,CH001,SLA021,Visitor,2025-11-28 12:59,2025-12-01 22:38,Resolved,Low,Housing Assistance Team,81.65,False,False
REQ005826,20260331,SVC010,AGY006,CH005,SLA040,Business User,2026-03-31 14:46,2026-04-01 04:17,Resolved,Urgent,Grant Operations Team,13.52,False,False
REQ005827,20260528,SVC008,AGY008,CH001,SLA030,Community Partner,2026-05-28 16:00,2026-05-31 04:30,Closed,Normal,Workforce Case Team,60.50,False,False
REQ005828,20260203,SVC005,AGY004,CH005,SLA019,Community Partner,2026-02-03 08:22,2026-02-04 05:06,Closed,High,Mobility Response Team,20.75,False,False
REQ005829,20251226,SVC006,AGY005,CH003,SLA022,Resident,2025-12-26 11:50,2026-01-01 03:07,Closed,Normal,Housing Assistance Team,135.30,True,False
REQ005830,20250722,SVC009,AGY001,CH001,SLA034,Resident,2025-07-22 17:56,2025-07-26 11:32,Resolved,Normal,Citizen Portal Team,89.60,True,False
REQ005831,20251118,SVC002,AGY001,CH001,SLA006,Business User,2025-11-18 17:23,2025-11-20 01:23,Resolved,Normal,Citizen Portal Team,32.01,False,False
REQ005832,20251126,SVC012,AGY004,CH002,SLA046,Caregiver,2025-11-26 09:37,2025-11-27 13:54,Closed,Normal,Mobility Response Team,28.30,False,False
REQ005833,20250724,SVC005,AGY004,CH002,SLA018,Senior,2025-07-24 14:16,2025-07-26 18:57,Resolved,Normal,Mobility Response Team,52.69,False,False
REQ005834,20251203,SVC012,AGY004,CH005,SLA045,Senior,2025-12-03 20:13,2025-12-07 12:47,Resolved,Low,Mobility Response Team,88.58,False,False
REQ005835,20260324,SVC007,AGY007,CH003,SLA026,Community Partner,2026-03-24 22:36,,In Progress,Normal,Health Service Desk,,False,True
REQ005836,20250731,SVC003,AGY006,CH002,SLA010,Community Partner,2025-07-31 09:22,2025-07-31 21:54,Resolved,Normal,Grant Operations Team,12.55,False,False
REQ005837,20260107,SVC004,AGY002,CH002,SLA014,Resident,2026-01-07 10:38,,New,Normal,Case Operations Team,,False,True
REQ005838,20260124,SVC007,AGY007,CH002,SLA025,Business User,2026-01-24 14:42,2026-01-27 22:05,Resolved,Low,Health Service Desk,79.38,False,False
REQ005839,20260115,SVC008,AGY008,CH002,SLA032,Business User,2026-01-15 08:33,,In Progress,Urgent,Workforce Case Team,,False,True
REQ005840,20260325,SVC001,AGY003,CH001,SLA001,Senior,2026-03-25 20:26,2026-03-30 06:26,Resolved,Low,Licensing Review Team,106.01,False,False
REQ005841,20250606,SVC008,AGY008,CH005,SLA030,Community Partner,2025-06-06 21:01,2025-06-10 23:40,Resolved,Normal,Workforce Case Team,98.65,True,False
REQ005842,20250923,SVC006,AGY005,CH001,SLA021,Caregiver,2025-09-23 17:36,2025-09-27 13:59,Resolved,Low,Housing Assistance Team,92.39,False,False
REQ005843,20250823,SVC008,AGY008,CH002,SLA030,Resident,2025-08-23 15:36,2025-08-25 18:28,Resolved,Normal,Workforce Case Team,50.87,False,False
REQ005844,20260419,SVC005,AGY004,CH001,SLA017,Senior,2026-04-19 15:09,2026-04-24 05:53,Closed,Low,Mobility Response Team,110.74,False,False
REQ005845,20250703,SVC009,AGY001,CH002,SLA033,Senior,2025-07-03 15:22,2025-07-07 21:57,Closed,Low,Citizen Portal Team,102.59,False,False
REQ005846,20260509,SVC005,AGY004,CH005,SLA018,Community Partner,2026-05-09 11:38,2026-05-10 03:16,Closed,Normal,Mobility Response Team,15.65,False,False
REQ005847,20260518,SVC007,AGY007,CH005,SLA027,Community Partner,2026-05-18 16:17,2026-05-20 07:27,Closed,High,Health Service Desk,39.18,False,False
REQ005848,20260306,SVC005,AGY004,CH004,SLA020,Senior,2026-03-06 15:06,2026-03-08 09:42,Resolved,Urgent,Mobility Response Team,42.61,True,False
REQ005849,20251224,SVC010,AGY006,CH001,SLA038,Community Partner,2025-12-24 18:16,2025-12-27 17:05,Resolved,Normal,Grant Operations Team,70.83,False,False
REQ005850,20251003,SVC006,AGY005,CH005,SLA022,Caregiver,2025-10-03 19:19,2025-10-06 06:07,Resolved,Normal,Housing Assistance Team,58.82,False,False
REQ005851,20260511,SVC009,AGY001,CH004,SLA035,Caregiver,2026-05-11 09:09,2026-05-12 06:20,Closed,High,Citizen Portal Team,21.19,False,False
REQ005852,20250721,SVC001,AGY003,CH001,SLA002,Caregiver,2025-07-21 09:49,2025-07-23 12:41,Resolved,Normal,Licensing Review Team,50.87,False,False
